Expiration Date,Calls,Calls Last Sale,Calls Net,Calls Bid,Calls Ask,Calls Volume,Calls IV,Calls Delta,Calls Gamma,Calls Open Interest,Strike,Puts,Puts Last Sale,Puts Net,Puts Bid,Puts Ask,Puts Volume,Puts IV,Puts Delta,Puts Gamma,Puts Open Interest
Wed Mar 22 2023,VIX230322C00032000,0.02,0,0,0,0,0,0.0088,0.0072,47217,32.00,VIX230322P00032000,9.85,0,0,0,0,0,-0.9912,0.0072,656
Wed Mar 29 2023,VIXW230329C00014000,11.5,0,7.53,7.98,0,0,0.999,0.0001,71,14.00,VIXW230329P00014000,0.02,0,0,0.02,0,1.3778,-0.0001,0.0001,5
Wed Mar 29 2023,VIXW230329C00014500,0,0,7.02,7.49,0,0,0.9989,0.0003,0,14.50,VIXW230329P00014500,0,0,0,0.03,0,1.3508,-0.0002,0.0003,0
Wed Mar 29 2023,VIXW230329C00015000,6,0,6.52,6.99,0,0,0.9985,0.0008,8,15.00,VIXW230329P00015000,0.02,0,0,0.07,0,1.4214,-0.0006,0.0008,611
Wed Mar 29 2023,VIXW230329C00016000,5.2,0,5.52,6.01,0,0,0.9955,0.0039,132,16.00,VIXW230329P00016000,0.02,0,0,0.08,0,1.2427,-0.0036,0.0039,1269
Wed Mar 29 2023,VIXW230329C00017000,4.14,0,4.53,5.03,0,0,0.9851,0.013,448,17.00,VIXW230329P00017000,0.04,0.04,0,0.09,0,1.0648,-0.014,0.013,346
Wed Mar 29 2023,VIXW230329C00018000,3.29,0,3.55,4.07,0,0,0.9575,0.0324,248,18.00,VIXW230329P00018000,0.07,0,0,0.12,0,0.9207,-0.0416,0.0324,1125
Wed Mar 29 2023,VIXW230329C00019000,2.36,0.44,2.62,2.9,0,0,0.9014,0.063,535,19.00,VIXW230329P00019000,0.23,0,0.06,0.2,0,0.8758,-0.0976,0.063,2097
Wed Mar 29 2023,VIXW230329C00020000,2.07,0,1.86,2.38,0,0,0.8246,0.1009,611,20.00,VIXW230329P00020000,0.45,0,0.24,0.49,0,0.953,-0.2061,0.0957,1274
Wed Mar 29 2023,VIXW230329C00021000,1.45,0,1.38,1.83,0,0.7715,0.673,0.1181,471,21.00,VIXW230329P00021000,1.05,0,0.67,1.01,0,1.1015,-0.3326,0.1121,2241
Wed Mar 29 2023,VIXW230329C00022000,1.2,0.205,1.05,1.47,0,0.9648,0.5467,0.1116,1601,22.00,VIXW230329P00022000,1.62,0,1.3,1.71,0,1.2713,-0.4524,0.1114,1572
Wed Mar 29 2023,VIXW230329C00023000,0.91,0.12,0.93,1.21,0,1.1576,0.447,0.1026,2338,23.00,VIXW230329P00023000,2.55,0,2.07,2.48,0,1.4325,-0.5488,0.0999,591
Wed Mar 29 2023,VIXW230329C00024000,0.86,0,0.7,1.02,0,1.2594,0.37,0.09,2919,24.00,VIXW230329P00024000,3.23,0,2.89,3.31,0,1.576,-0.6207,0.0868,1258
Wed Mar 29 2023,VIXW230329C00025000,0.65,0,0.57,0.87,0,1.3679,0.3071,0.0789,3993,25.00,VIXW230329P00025000,4.15,0,3.72,4.19,0,1.6997,-0.6804,0.0765,445
Wed Mar 29 2023,VIXW230329C00026000,0.5,0,0.47,0.73,0,1.4542,0.2556,0.0688,961,26.00,VIXW230329P00026000,5.35,0,4.59,5.09,0,1.8149,-0.7276,0.067,250
Wed Mar 29 2023,VIXW230329C00027000,0.46,0,0.39,0.64,0,1.5438,0.2176,0.0597,942,27.00,VIXW230329P00027000,6.1,0,5.49,6.01,0,1.9262,-0.765,0.0588,254
Wed Mar 29 2023,VIXW230329C00028000,0.41,0,0.33,0.56,0,1.6247,0.1866,0.0519,2973,28.00,VIXW230329P00028000,6.97,0,6.41,6.94,0,2.0302,-0.7952,0.0518,75
Wed Mar 29 2023,VIXW230329C00029000,0.39,0,0.27,0.48,0,1.6822,0.1584,0.0453,713,29.00,VIXW230329P00029000,7.25,0,7.34,7.89,0,2.1316,-0.8209,0.0458,35
Wed Mar 29 2023,VIXW230329C00030000,0.32,0,0.23,0.43,0,1.754,0.1383,0.0398,2686,30.00,VIXW230329P00030000,8.92,0,8.28,8.84,0,2.2233,-0.8427,0.0407,1188
Wed Mar 29 2023,VIXW230329C00031000,0.26,0,0.2,0.38,0,1.8174,0.121,0.035,231,31.00,VIXW230329P00031000,8.91,0,9.24,9.8,0,2.3193,-0.8586,0.0364,5
Wed Mar 29 2023,VIXW230329C00032000,0.25,0,0.17,0.34,0,1.8746,0.098,0.0301,3121,32.00,VIXW230329P00032000,10.11,0,10.2,10.76,0,2.4044,-0.8734,0.0326,34
